"Timestamp","Invn.Supplies","Invn.MedSupplies","Invn.Medications","Invn.Urgent"
2015-05-19 09:34:00,"None","IV Lines, 18 G Needles, Parvo Tests","Baytril, Polyflex, Cefazolin/Ampicillin, Dextrose, KCL","18 g needles, bleech, ampicilin, Dextrose"
2015-05-19 14:26:00,"Bleach, None","None","None","cappuccino machine and fresh biscotti"
2015-05-19 20:40:00,"Turkey, Variety Canned food, Chicken Sticks, Bleach","None","None","Bleach"
2015-05-20 11:10:00,"Turkey, Variety Canned food","None","None",NA
2015-05-21 00:34:00,"Turkey, Chicken Sticks, Toilet Paper, Gloves","None","None, PCV Tubes, Alpha-trak 2 glucose test strips","PCV tubes, alpha-trak 2 glucose test strips. "
2015-05-21 11:14:00,"Turkey, Chicken Sticks, Toilet Paper, Gloves","PCV tubes, glucose strips","Famotidine","IV Famotidine--we are totally out and the clinic doesn't have any--Ringo is getting a 2.4 mL BID. We were only able to give him 1.6 mL"
2015-05-21 22:26:00,"None","None","Cerenia, BG test strips","we have NO cerenia, and ONE BG test strip left!"
2015-05-22 22:27:00,"Chicken Sticks, Toilet Paper, Gloves","PCV tubes, PCV tube sealant tray","Cerenia","PCV tubes, PCV tube sealant "
2015-05-23 11:37:00,"Toilet Paper, Paper Towels, Bleach","None","Doxycycline liquid",NA
2015-05-23 21:57:00,"Chicken Sticks, Toilet Paper, Bleach","60cc syringes with luer tips (not feeding tips). We just need a few for adding Dextrose to IV bags. ","Bordatella Vaccines","Bleach- 1 bottle here

Bordatella vaccines- 5 left"
2015-05-24 10:18:00,"Chicken Sticks, Toilet Paper, Bleach","Gloves","Bordatella Vaccines",NA
2015-05-24 20:47:00,"None","None","None",NA
2015-05-25 09:28:00,"None","None","None",NA
2015-05-25 21:36:00,"Turkey, Chicken Sticks, Toilet Paper, Paper Towels, Bleach","None","None","Bleach, toilet paper"
2015-05-26 10:27:00,"Baby Food, Toilet Paper, Paper Towels, Bleach, Baby food with MEAT!!!","None","None",NA
2015-05-26 22:07:00,"Bleach","clay for PCV tubes","LRS, Bordatella Vaccines","Bleach, LRS

I thought we were getting 2 cases of LRS and two 20 bags of hetastarch every Monday. They have not appeared yet this week, are they coming? "
2015-05-27 09:11:00,"Bleach","clay for PCV tubes","LRS, Bordatella Vaccines","Bleach, LRS

I thought we were getting 2 cases of LRS and two 20 bags of hetastarch every Monday. They have not appeared yet this week, are they coming? "
2015-05-27 11:41:00,"Bleach","None","None",NA
2015-05-27 22:16:00,"Bleach","IV Lines","LRS, Panacur (general dewormer)","Bleach! We are completely out. Surely there is bleach somewhere at APA, could we please have a few bottles?

LRS... 
"
2015-05-28 11:32:00,"None","None","None",NA
2015-05-28 21:25:00,"None","None","None",NA
2015-05-29 11:46:00,"Chicken Sticks, Bleach","None","Cerenia",NA
2015-05-29 22:26:00,"Bleach","None","None",NA
2015-05-30 13:36:00,"Turkey, Chicken Sticks","None","None",NA
2015-05-30 20:38:00,"Turkey, Paper Towels, Bleach","None","None","Bleach, paper towels"
2015-05-31 12:10:00,"Baby Food, Bleach, BLEACH","None","LRS, Cerenia","BLEACH  baby food with meat"
2015-05-31 20:17:00,"Bleach","None","None","Bleach, we're almost out"
2015-06-01 09:37:00,"Turkey, Chicken Sticks, Paper Towels, Laundry Detergent, Bleach","1cc Syringes, IV Lines, Vet wrap, Parvo Tests","Reglan, LRS","Reglan, (just opened last box) 1 cc syringes, LRS (3 unopened bags) 
"
2015-06-01 20:15:00,"None","None","None",NA
2015-06-02 10:21:00,"None","1cc Syringes, IV Lines, Parvo Tests","Reglan","IV lines, Reglan"
2015-06-02 20:56:00,"None","None","None",NA
2015-06-03 10:01:00,"Garbage Bags","None","None",NA
2015-06-03 14:31:00,"None","None","None",NA
2015-06-03 20:43:00,"Paper Towels, Laundry Detergent, Bleach, Garbage Bags","None","None",NA
2015-06-04 09:28:00,"None","None","None",NA
2015-06-04 22:09:00,"None","None","None",NA
2015-06-05 10:37:00,"Toilet Paper, Paper Towels","None","None",NA
2015-06-05 18:25:00,"None","None","None",NA
2015-06-05 20:06:00,"Paper Towels","None","None","paper towels"
2015-06-06 09:17:00,"Paper Towels","None","None",NA
2015-06-06 13:13:00,"Paper Towels","None","None",NA
2015-06-06 21:33:00,"None","None","None",NA
2015-06-07 13:11:00,"None","None","None",NA
2015-06-07 20:40:00,"Paper Towels","None","None",NA
2015-06-08 11:24:00,"Paper Towels","None","None",NA
2015-06-08 22:32:00,"None","3cc Syringes","None",NA
2015-06-09 10:38:00,"Human Water Bottles","3cc Syringes","None","MAKE SURE YOU CLAMP THE FLUID LINES!!!!!!!!!!!!!!!!!!  Several were left open overnight..."
2015-06-09 20:10:00,"Chicken Sticks","3cc Syringes","None","More hours in the day.

Oh, and more thin mints."
2015-06-10 09:51:00,"Baby Food, wet food","None","None",NA
2015-06-10 19:44:00,"Variety Canned food, Hand Soap","None","None","Hand Soap"
2015-06-11 10:46:00,"Variety Canned food, Bleach, Hand Soap","None","None","Apparently everyone needs a drink and some serious sleep..."
2015-06-11 20:12:00,"Variety Canned food, Bleach, Hand Soap","None","None",NA
2015-06-12 10:18:00,"Toilet Paper, Bleach","None","None",NA
2015-06-12 14:10:00,"None","None","None",NA
2015-06-12 21:38:00,"None","None","None",NA
2015-06-13 09:25:00,"None","None","None",NA
2015-06-13 20:22:00,"Variety Canned food, Bleach","18 G Needles","None","Bleach"
2015-06-14 11:18:00,"Turkey, Variety Canned food","Catheter tape","DAPP Vaccines",NA
2015-06-14 21:02:00,"None","None","None",NA
2015-06-15 09:40:00,"Toilet Paper","18 G Needles","Baytril, Cefazolin/Ampicillin, Ondansetron","18 g needles, ondansetron (we're almost out of the Ondansetron that was donated in syringes months ago)"
2015-06-15 12:21:00,"None","None","None","more hands"
2015-06-15 20:01:00,"None","10cc Syringes","None",NA
2015-06-16 13:34:00,"Turkey, Bleach","Catheter tape, 18 G Needles, Trifectant Powder","Cefazolin/Ampicillin, Ondansetron","18 g needles"
2015-06-16 19:19:00,"None","None","Ondansetron",NA
2015-06-17 09:53:00,"Turkey, Variety Canned food, Human Water Bottles","None","None",NA
2015-06-17 22:24:00,"Human Water Bottles, People Snacks","None","None",NA
2015-06-18 15:57:00,"None","None","None",NA
2015-06-18 23:29:00,"Toilet Paper, Human Water Bottles, People Snacks","IV Lines","Ondansetron","Sleep"
2015-06-19 12:39:00,"Bleach, Human Water Bottles, Gloves","None","Ondansetron",NA
2015-06-19 23:47:00,"None","None","None",NA
2015-06-20 15:20:00,"Turkey, Baby Food, Laundry Detergent, Bleach, Gloves","None","Reglan, Ondansetron","Bleach!"
2015-06-21 01:04:00,"Toilet Paper, Bleach, Human Water Bottles, People Snacks, caffeine for humans","IV Lines, Parvo Tests, Glucose strips, pcv tubes","Reglan, LRS, Cefazolin/Ampicillin, Ondansetron, Cerenia","IV lines, PCV tubes, alpha track 2 glucose test strips"
2015-06-21 12:54:00,"Toilet Paper, Bleach, Human Water Bottles, People Snacks","IV Lines","None",NA
2015-06-22 01:43:00,"Human Water Bottles, Sleep","IV Lines","Reglan","Completely out of water bottles, running dangerously low on all other supplies listed."
2015-06-23 01:06:00,"dish soap","Parvo Tests","Reglan, Cefazolin/Ampicillin, DAPP Vaccines","DAPP vaccines: 4 left

Cefazolin:  8 bottles left

Parvo tests: total of 11 tests
"
2015-06-23 23:36:00,"Turkey","1cc Syringes, 3cc Syringes, IV Lines, Parvo Tests","Baytril, Reglan, Cefazolin/Ampicillin, Hetastarch, Ondansetron, Famotidine, Anzemet","Cefazolin (probably only enough left for tomorrow morning, I think we're going through 4+ bottles a day right now
Ondansetron- out
Anzamet (opened 2nd to last bottle today so we've used three bottles in the past few days. 
Baytril - We're going to open our back up bottle tomorrow and we're going through it really fast
1 cc syringes- one box left
3 cc syringes - 2 boxes left but we're using lots
Reglan, one box left, we're using lots
Hetastarch- Opened last box today, 15 unopened bags in parvo, we're using it fast because of several large dogs"
2015-06-25 01:03:00,"None","Sharps container","None","Sharps container!"
2015-06-25 21:32:00,"None","IV Lines, Sharps container","Anzemet, Flea preventative","SHARPS CONTAINER!!!"
2015-06-25 22:52:00,"None","Vet wrap, 18 G Needles","None","18 g needles, vet wrap"
2015-06-27 13:47:00,"Chicken Sticks","1cc Syringes, 3cc Syringes, Vet wrap, 18 G Needles, 22G Needles, PCV tubes","LRS, Hetastarch, Ondansetron, Anzemet","PCV tubes- out ( clinic is out too)
1 cc syringes - 1 unopened box left
3 cc syringes- 1/2 box left, also have two smaller boxes of 3cc syringes with no needles... 
hetastarch- opened last box
LRS- about to open last box of plain bags
Vet wrap- 1 roll left "
2015-06-27 23:09:00,"Turkey, Baby Food, Chicken Sticks, Hand Soap, dish soap","1cc Syringes, 3cc Syringes, Vet wrap, 18 G Needles, 22G Needles, PCV tubes","LRS, Hetastarch, Ondansetron, Anzemet","PCV Tubes- out
1cc and 3 cc syringes
baby food (meat flavors only)
Hetastarch and LRS- opened last boxes"
2015-06-28 11:58:00,"Turkey, Baby Food, Hand Soap, dish soap","1cc Syringes, 3cc Syringes, Vet wrap, 18 G Needles, 22G Needles, pcv tubes","LRS, Hetastarch, Ondansetron, Anzemet","PCV tubes completely out
1cc and 3 cc syringes
baby food with meat flavor
LRS and Hetastarch"
2015-06-29 00:39:00,"None","1cc Syringes","None",NA
2015-06-29 20:20:00,"Turkey","1cc Syringes","None",NA
2015-06-30 17:16:00,"Turkey, Hand Soap","None","None","Hand Soap"
2015-06-30 22:41:00,"None","None","None",NA
2015-07-02 00:46:00,"Hand Soap","T ports!","None","Working Faucet!!!!

T ports
Soap"
2015-07-02 20:45:00,"Hand Soap","None","None","Hand soap"
2015-07-03 10:00:00,"Chicken Sticks, Hand Soap","1cc Syringes, Parvo Tests","None",NA
2015-07-03 20:08:00,"Turkey, Chicken Sticks","1cc Syringes, extension set/T port","None",NA
2015-07-04 10:19:00,"None","None","None",NA
2015-07-04 20:31:00,"Hand Soap","1cc Syringes, 3cc Syringes, t ports","None",NA
2015-07-05 09:45:00,"Hand Soap","1cc Syringes, 3cc Syringes","None","Please stop giving us the retractable syringes, they are difficult to use, it's impossible to get all the air out so doses are inaccurate, and the needles are too skinny for some of our thick drugs and way too long to poke with. "
2015-07-05 18:56:00,"None","None","None",NA
2015-07-06 11:30:00,"None","None","None",NA
2015-07-06 20:19:00,"Hand Soap","1cc Syringes, 3cc Syringes, Parvo Tests","None",NA
2015-07-07 11:43:00,"None","None","None",NA
2015-07-07 19:38:00,"Turkey","None","None","A working faucet in the front?"
2015-07-08 09:44:00,"a new sink?","None","None",NA
2015-07-08 18:47:00,"None","None","None",NA
2015-07-09 11:03:00,"Turkey","None","LRS",NA
2015-07-09 12:38:00,"None","None","None",NA
2015-07-09 21:32:00,"Hand Soap","1cc Syringes, 3cc Syringes, Parvo Tests","LRS","LRS (~6 unopened bags left)
Parvo tests (2.5 boxes left)
1 cc and 3 cc needles (no retractables please)"
2015-07-10 11:35:00,"Hand Soap","1cc Syringes, 3cc Syringes, Parvo Tests","Flea preventative",NA
2015-07-10 15:44:00,"Hand Soap","1cc Syringes, 3cc Syringes","Flea preventative",NA
2015-07-10 20:54:00,"Turkey","1cc Syringes","Flea medication","1cc syringes"
2015-07-11 11:26:00,"Toilet Paper","1cc Syringes, T-PORTS!!!!!!!!!!!!!!!!!","None","1cc syringes (they're back-ordered) "
2015-07-11 22:29:00,"Hand Soap","1cc Syringes","Anzemet, Flea preventative, Marquis paste","1 cc syringes (on backorder, hopefully they will come in soon. What we have is all we have...)"
2015-07-12 12:43:00,"None","None","None","We got some 1 cc syringes but they're the retractable kind :("
2015-07-12 21:26:00,"Turkey","None","None","Laundry, we're getting backed up"
2015-07-13 10:26:00,"Dry Puppy Food, Garbage Bags, Hand Soap","1cc Syringes, Parvo Tests","Marquis paste","1 cc syringes, parvo tets (we have 14 dogs to test this week and  11/2 boxes of tests)"
2015-07-13 20:37:00,"Dry Puppy Food, Garbage Bags","None, Marquis Paste","Flea preventative","Thank you for the 1 cc syringes!!!!!"
2015-07-14 09:37:00,"Garbage Bags","Parvo Tests","Marquis paste","Parvo tests! We are completely out and there are nine dogs who need to be tested tomorrow."
2015-07-14 20:30:00,"None","None","None",NA
2015-07-15 11:38:00,"None","None","None","I didn't notice any supplies we are super low on..."
2015-07-15 22:12:00,"None","None","None",NA
2015-07-16 10:53:00,"None","None","Reglan","The reglan supply is low. "
2015-07-16 15:19:00,"None","None","Reglan",NA
2015-07-16 21:14:00,"Garbage Bags, Hand Soap, dish soap","None","Reglan",NA
2015-07-17 09:22:00,"Garbage Bags, Hand Soap, dish soap","None","Reglan",NA
2015-07-17 22:49:00,"None","None","None",NA
2015-07-18 11:01:00,"Turkey, Human Water Bottles, Hand Soap","None","Reglan, Anzemet",NA
2015-07-18 21:59:00,"Hand Soap","None","Anzemet",NA
2015-07-19 11:23:00,"Turkey, Dry Puppy Food, Hand Soap, dish soap","10cc Syringes, Parvo Tests","Ondansetron, Anzemet, Flea preventative","Ondansetron and/or anzamet. The only antiemetics we have currently are Reglan and Cerenia. 

Parvo tests- we have one box. 

Hand soap."
2015-07-19 20:35:00,"Turkey, Dry Puppy Food, Hand Soap, dish soap","Parvo Tests","Ondansetron, Anzemet",NA
2015-07-20 21:06:00,"Turkey, Dry Puppy Food, Chicken Sticks","Catheter caps, Parvo Tests","Ondansetron, Anzemet","Turkey or hot dogs

Parvo tests"
2015-07-21 10:11:00,"Turkey, Chicken Sticks","1cc Syringes","Baytril",NA
2015-07-21 19:50:00,"None","Catheter caps","None",NA
2015-07-22 10:11:00,"None","None","None",NA
2015-07-22 20:41:00,"None","None","Dextrose",NA
2015-07-23 13:57:00,"None","None","None",NA
2015-07-23 22:56:00,"Dry Puppy Food, Garbage Bags","IV Lines, Parvo Tests","Ondansetron, Anzemet","dry food, we're out. I'll try to grab some from the general APA food supply tomorrow, but I'll have to find it first...

Parvo tests...hand soap, dish soap"
2015-07-24 11:22:00,"Garbage Bags, Hand Soap, Dish Soap, Sponges","Parvo Tests","Flea preventative","Parvo tests! Completely out, had to get a test from the clinic to test Laylee...

Dish soap, hand soap"
2015-07-24 21:27:00,"Garbage Bags, Hand Soap, Dish Soap, Sponges","Parvo Tests","Flea preventative",NA
2015-07-25 11:17:00,"Turkey, Variety Canned food","None","None",NA
2015-07-25 21:07:00,"Turkey, Variety Canned food, Chicken Sticks, Hand Soap","Parvo Tests","Ondansetron, Anzemet","Hand soap!
PARVO TESTS! We're out!"
2015-07-26 11:17:00,"Turkey, Variety Canned food, Chicken Sticks, Hand Soap","Parvo tests","Ondansetron, Anzemet",NA
2015-07-26 20:05:00,"None","None","None",NA
2015-07-27 10:07:00,"None","IV Lines, Parvo Tests","LRS, Hetastarch","IV lines, parvo tests (had to get a box from the clinic to test the dogs this morning, there are two tests left in parvo)"
2015-07-27 12:23:00,"None","Parvo Tests","None",NA
2015-07-27 20:40:00,"Variety Canned food","IV Lines, Parvo Tests","Anzemet","Parvo tests, IV lines. "
2015-07-28 10:58:00,"Variety Canned food","IV Lines","Anzemet",NA
2015-07-28 22:41:00,"Variety Canned food, Baby Food, Chicken Sticks, Garbage Bags","IV Lines, Parvo Tests","LRS, Hetastarch, Anzemet","Parvo tests, IV lines, anzamet (out, the only antiemetics we have left are Reglan and Cerenia) 

"
2015-07-29 12:25:00,"Chicken Sticks, Human Water Bottles","None","Anzemet",NA
2015-07-29 21:37:00,"None","None","Dextrose, Ondansetron, Anzemet","Dextrose-snagged 1/2 a bottle from clinic. We were supposed to have received a box of them, but the only boxes of supplies back here are LRS and syringes. Unless they're hiding somewhere or are invisible, I don't see it. - Melissa"
2015-07-30 11:40:00,"Baby Food, Chicken Sticks, Paper Towels, Human Water Bottles, People Snacks, Pedigree Little Champions Pouches","None","None",NA
2015-07-30 20:13:00,"Variety Canned food","None","None",NA
2015-07-31 21:23:00,"Variety Canned food, Baby Food, Chicken Sticks, Garbage Bags, Human Water Bottles","Alpha-Track 2 Glucose test strips, T ports","None","Glucose test strips"
2015-08-01 11:10:00,"Turkey, Variety Canned food, Baby Food, Chicken Sticks, Human Water Bottles","None","Reglan","Wet food, baby food, turkey, chicken sticks,
We are on last box of Reglan
We need human water bottles- i'm parched"
2015-08-01 23:44:00,"Turkey, Baby Food, Chicken Sticks, Garbage Bags, Human Water Bottles","Alpha-Track 2 Glucose test strips, New sharps container","Reglan","Reglan, Glucose strips"
2015-08-02 12:09:00,"Turkey, Variety Canned food, Baby Food, Chicken Sticks, Garbage Bags, Human Water Bottles","18 G Needles, Parvo Tests","Reglan","Parvo tests- there are none back here.
Wet food- we've got a few cans but lots of good eaters so we'll finish that in the next couple of days. 
Baby food- out

"
2015-08-02 20:23:00,"Human Water Bottles","1cc Syringes, 18 G Needles","Reglan, Ondansetron, Anzemet","Reglan"
2015-08-03 22:14:00,"Garbage Bags","18 G Needles, Alpha-Track 2 Glucose test strips, New sharps container","Reglan",NA
2015-08-04 12:59:00,"None","None","None",NA
2015-08-04 21:13:00,"Dry Puppy Food, Garbage Bags","Parvo Tests","Ondansetron, Anzemet",NA
2015-08-05 14:37:00,"None","None","None",NA
2015-08-05 21:30:00,"Dry Puppy Food, Garbage Bags","None","Famotidine","Dry food, we're using a lot of it :)"
2015-08-06 10:48:00,"Baby Food","None","None",NA
2015-08-06 21:04:00,"Baby Food","IV Lines","None",NA
2015-08-07 13:08:00,"Dry Puppy Food, Garbage Bags","3cc Syringes, T ports","LRS, Ondansetron, Famotidine","Dry food
Parvo Tests- 1 test left. Can we get 4-5 boxes at a time instead of 1 or 2? 
T ports"
2015-08-07 21:17:00,"Garbage Bags, None","None","LRS",NA
2015-08-08 10:22:00,"Turkey, Variety Canned food","3cc Syringes, Sharps container","Ondansetron, Famotidine","3cc syringes, sharps container"
2015-08-08 21:26:00,"Garbage Bags","3cc Syringes, Parvo Tests","Famotidine, Sharps Container","pretty low on injectable famotadine"
