"Timestamp","Vol2","Dsc.Detail","Questions","Additional","Catheters"
2015-02-06 10:09:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Possible admission still waiting
Poop fest 2015 oh what a night!",NA
2015-02-06 21:13:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Make sure to double check the SQ LRS bags for dextrose. There were two bags being used for SQs that had 5% dextrose in them.",NA
2015-02-07 09:18:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-02-07 20:35:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-02-08 09:57:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-02-08 20:40:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-02-09 10:32:00,"Nooo I'm too lazy!",NA,NA,"We went through 6 cans of food today, so we'll need more soon even though we just got some. 

We have about 1/4 bottle of metro tablets (250 mg) left. ","Gertie- 24 g, right front, T port"
2015-02-09 22:12:00,"Because we love dem babies!",NA,NA,"FYI, will need to mix new bottle of polyflex for morning shift",NA
2015-02-10 12:39:00,"so many dogs",NA,NA,"If you aren't sure of how much NaCl, it says on the chart taped to the wall 

Jonneke: long hair, 9,5lbs
Marjolein: short hair, black and brindle: 10,75lbs
Marijke: short hair, all black: 11,5
(can't wait to hear everyone's pronunciations hehehe)

toilet is clogged... Sorry!!!  Do not have time to play it...
Also, we have fallen behind again on laundry, my b ",NA
2015-02-10 22:05:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Sharps container is getting pretty full.

We got about 10 cans of wet food from the clinic but used 4 already so we'll definitely need more ASAP, thanks for the turkey whoever brought it!",NA
2015-02-11 11:04:00,"Nooo I'm too lazy!",NA,NA,"Amy brought food and Jordana gave us some too, so we have lots of dry food and enough wet food to hopefully make it until all these big eaters leave ;)

I opened the new bottle of baytril today. ",NA
2015-02-11 20:16:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-12 11:00:00,"Nooo I'm too lazy!",NA,NA,"sorry for the super short report....discharged dogs have had their kennels cleaned and ready to go...dishes are done and floor is mopped.  Laundry is another story.  Also big yellow basket has food scraps in it.  Make sure towel have no food or poop in it when they are tossed into laundry area.",NA
2015-02-12 20:43:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"THANK YOU whoever brought in the rotisserie chicken! It was definitely a hit with our picky pups.",NA
2015-02-13 11:16:00,"Nooo I'm too lazy!",NA,NA,"Elsa seems really wobbly- esp back legs, we moved her to bottom kennel so she had more space
Be nice to toilet- Michaela a very good plumber. ",NA
2015-02-13 21:45:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"There are a number of clean/bleached kennels drying in the laundry room if morning folks can trifectant them and put them out please!

Laundry is okay - there are a few loads that just need to be dried.","Coconut (new) - RF with t-port"
2015-02-14 09:46:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Floors swept by Shelby. laundry sort of caught up...lots of wet waiting to go into the drier.

Gertie can be bathed out today when clinic gets here",NA
2015-02-14 20:30:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-15 09:43:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,"Coconut:  RF blown, new one placed in LF"
2015-02-15 20:25:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"New sharps container is now behind the old one. 

",NA
2015-02-16 12:15:00,"how 'bout no, Scott",NA,"Did I feed my cat this morning....? Sorry if I didn't, Captain.  ","Melissa just dropped off two containers of laundry detergent!! 

I (Grace) will bring some dry food and more detergent and bleach tomorrow AM 

All three of the kennels of discharged pups have been completely clean.  I (still Grace) swept and mopped and made an attempt to catch up on laundry... 

I (yup, still Grace)(it's getting lonely back here in isolation station) finished the girl scout cookies that were by the laptop.  I'm a little sorry, but I didn't eat breakfast and the smell of bleach makes me hungry.  (I also went a little bleach crazy, so... not sorry about that one either)",NA
2015-02-16 20:01:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-02-17 12:40:00,"Murphy I did and murphy I didn't",NA,"There is a snack bag taped to the wall with the medication lists.  Inside of it I put a weird (maybe growth?) thing that I found on Ana's skin.  It's the second one I've removed.  Not sure what it is but I would love to know!  (I being Grace)

Also:
1.  I opened the last pack of reglan so I'm not sure if I should put that on the need list yet.  
2.  The sharps container is pretty full (we have a second) I don't know what to do with it when full (is that a Katie thing?) ","The drier was unplugged this morning?  If there is a problem with the drier, please contact Shanti.  She can get the repairmen to come in as there is a warranty on the drier.  

Laundry is mostly caught up.  Did lots of loads today.  Also remopped and swept everything.  

*Remember when you are washing dishes to turn bowls upside down in the drying rack.  If not, the water will just sit there and take a super long time to dry.  

I ended up not bringing in dry food/detergent/bleach because I was here until after 1 yesterday and then worked from 2 to 9... I WILL be getting all of the aforementioned as well as some vienna sausages and baby food to bring in in the AM 
",NA
2015-02-17 21:04:00,"too much bleach. brain cells lost.",NA,"Let's play our favorite mopping game: is it poop or paint?","The ward looks so purdy guys! A-plusses for everyone.

Laundry is caught up! Woot.

Clean crates got discharged out to the back.",NA
2015-02-18 09:27:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Thank you Grace for puppy food and bleach!!! You are awesome!!
Thank you Jordana for the Reglan!!!",NA
2015-02-18 19:11:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Very quiet in here. Such a change from last week's 21 dogs.",NA
2015-02-19 11:32:00,"flea mafia is after me",NA,"Why do fleas and ticks exist","Genevieve's number is now on the fridge.  I am glad that I sent you home very early.. .I went a little nuts on Snowball and would not have liked to be seen that way (by anyone...)

Today's losses: 50+ fleas (handpicked and squished)(the largest fleas I hope to ever see in my life...), 4 ticks, about a gallon of matted fur and vomit, my mental hygiene, and Quiero and Murphy's shame 

I am going to finish cloroxing everything in here and then go take a shower in clorox... ",NA
2015-02-19 20:48:00,"Nooo I'm too lazy!",NA,NA,"When we unplugged one of the pump cords, the third prong (the ground one, I think) got stuck in the outlet. We turned circuit breaker for the outlet and got it out, (we also turned the circuit breaker back on) but now one of the pump cords has a prong missing. Can we get another cord? It was the cord for one of the Leading Edge Conntrol V 935i pumps and the end of the cord says AW104 and E206175 on it, if that information helps. ",NA
2015-02-20 09:35:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Providing there are no intake you could probaly get away with one person tonight (if you can handle Anna-  wasn't biting or aggressive just nipping with sqs - more scared  behavior?",NA
2015-02-20 20:27:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-21 09:34:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-21 20:27:00,"Yes, we are all perfect little APA volunteers!",NA,"We have about 25 collars back here (small to large, some nice ones, and even a couple martingales) - is there any way to discharge them so they can be of use to APA!?","Katie did a ton of cleaning/straightening up today, so everything looks really nice! Many props to whoever took it upon themselves to fold all those hand towels and stack them beautifully!

Also, just FYI, the l/d special diet canned food has only about 4.5% protein, whereas most of the other kinds have about 8%, so if we have dogs that need protein, make sure to check the cans! Nobody seems to really enjoy that kind of food, so maybe we can mix it in to use it up? Carlo, Raff, and Snowball are all very thin, so they need to be taking in good protein!","Snowball"
2015-02-22 09:57:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"We moved ana, carlo and raff to cages 7, 8 & 9 since snowball is on distemper watch. Cleaned old cages.",NA
2015-02-22 19:40:00,"Yes, we are all perfect little APA volunteers!","Snowball:  Passed between shifts :(",NA,NA,NA
2015-02-23 08:47:00,"Nooo I'm too lazy!",NA,NA,"We bleached Snowball's cage so it's clean now :(",NA
2015-02-23 19:58:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Thanks for the water bottles, oatmeal creme pies and nutty bars!!!!",NA
2015-02-24 09:15:00,"How do I do that again?",NA,NA,NA,NA
2015-02-24 19:07:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Very very easy shift - really only need 1 person in the morning! 

","Natasha - LF"
2015-02-25 09:29:00,"too much sugar",NA,"Daily riddle in honor of Snowball: How do fleas travel from place to place? 

Answer to be revealed tomorrow!
","I apologize in advance for not doing my routine stay-till-two OCD rituals of cloroxing everything/mopping/refolding every single towel, etc. the sleep fairy and I had a little tiff and (s)he hasn't visited recently ",NA
2015-02-25 19:59:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-26 10:45:00,"Butch yeah we did",NA,"Riddle of the (yester)day: By itch hiking!!  

Riddle of the day (inspired by part of one of my tattoos and a wonderful movie): 
Alive without breath,
As cold as death;
Never thirsty, ever drinking,
All in mail never clinking. ","remember to turn the lights off at the end of the day, please!

got a new container of doxycycline liquid from clinic this AM (thank you!)

",NA
2015-02-26 21:32:00,"Snickers did it for us!",NA,NA,"We are using ALL of our heating pads and almost all the outlets on the wall we share with the clinic.  I stole a snuggle disc for Aristotle so he could be warm too.",NA
2015-02-27 10:58:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-02-27 23:45:00,"Nooo I'm too lazy!",NA,NA,NA,"Alexis, Andreas, Snickers. All 24 g. "
2015-02-28 14:11:00,"Nooo I'm too lazy!",NA,NA,"The ceiling seems to be leaking and is bulging out over the C kennel. (Mars and Cookies'n'Cream were moved to B) 

A HUGE THANK YOU to the clinic! (Particularly because Jess forewent her coffee and came straight over to Parvo this morning to help us out with Natasha!) ","Natasha: catheter blown through during blood transfusion, now has left back leg catheter
Arina: Jugular catheter blew, Jordana placed in other jugular vein (attempts at other veins in her legs were unsuccessful) 
Aristotle: Catheter blown when arrived, at the moment we are trying to get a catheter in him (will update later)"
2015-02-28 20:33:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"In case people (like myself) don't know where the Zantac is, it's in a tiny vial in front of the Reglan/Anzemet drawers in the cabinet. 

There are a bunch of scrubs being washed/dried as we speak.","Angelika: right jugular (thanks for the help Jess!)"
2015-03-01 23:08:00,"Nooo I'm too lazy!",NA,NA,NA,"Dr. J and Daniel put an intraosseus (bone) catheter in Ariana, I think Dr. J replaced some others but I don't know exactly which ones. Thank you!"
2015-03-02 11:05:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Thank you Stasha!",NA
2015-03-02 21:50:00,"Nooo I'm too lazy!","Natasha- Had a jugular catheter, Dr. Barz attempted a blood transfusion earlier (PCV/TP = 19/2.0) but we didn't have a hemonate filter so she could only get in about 5 mL. She ate wet food for Dr. Barz. Was on pump with hetastarch + 30% dextrose at 7 mL/hour. Got ampicillin, ondansetron, and famotadine at 7 pm. Around 8:20 we heard her crying/yelping and when we checked on her she was crashing with white gums and agonal breathing. BG was 78, we bolused more hetastarch per Dr. Barz but she stopped breathing before she could get more than a few mLs. ","What was the answer to that riddle, Grace? I'm dying here. 
","I cleaned Natasha's cage and the cage where the ceiling tile had collapsed. 

The ceiling is also leaking where the wet food shelves usually are. There is a bucket underneath it. Whoever keeps doing the rain dance, please stop ;)","Anjelika- right rear, thanks Dr. Barz!"
2015-03-03 10:07:00,"Do I have a username? Do I even volunteer here?",NA,NA,NA,NA
2015-03-03 20:55:00,"Yes, we are all perfect little APA volunteers!",NA,"Grace's riddle of the day from a few days ago:
Alive without breath,
As cold as death;
Never thirsty, ever drinking,
All in mail never clinking.

Answer: A fish!","There is some more turkey/ham in the freezer for when the bag in the fridge runs out.

Welcome to Parvo, Will!","Baby Bear"
2015-03-04 09:02:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-03-04 21:45:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,"Baby Ruth: Her back catheter blew but Stasha managed to get one in her front left! "
2015-03-05 20:58:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"We have enough 1cc syringes back here, thanks!",NA
2015-03-06 12:14:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-03-06 21:19:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-03-07 09:56:00,"Nooo I'm too lazy!",NA,NA,"What I've found to be easy is to have one person do Baby Ruth and then move on to laundry and cleaning (thank you Shelby!!!!) and then the other treat the rest of the brutes and do food, etc",NA
2015-03-07 21:15:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Thank you to whoever brought in SO much canned food! The pups tonight were very excited :) ",NA
2015-03-08 08:03:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-03-08 19:19:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-03-09 09:31:00,"Nooo I'm too lazy!",NA,NA,NA,NA
