"Timestamp","Dogs.in.ICU","Shift.Time","Count_Crt","Count_Int","Count_Wel","Count_Dsc","Volunteers...Staff","Catheters.Placed.Replaced.","Names_Crt","Names_Int","Names_Wel","Names_Dsc","Details_Dsc","Count_Dis","Names_Dis","Count_New","Names_New","Inventory...Medications","Inventory.Needs...Supplies","Inventory...Medical.Supplies","Additional.Information","Have.you.logged.your.volunteer.hours.at.myvolunteerpage.com..","Any.Questions.","Inventory...Food...General.Supplies","Most.Urgent.Supplies.Needed","Panleuk.Kittens","Hour_Sent","Count_Vols"
2014-10-21 18:59:00,1,0.5,0,0,1,0,"Emily M",NA,NA,NA,"Dawson: BAR, ate everything from earlier (ate a little of what I gave him, but he must eat while we aren't here), orals only, semi-solid poop
DVM: I'm sure you've noticed, but he is walking strangely on his front feet (not up on his toes - his dewclaw/carpal pad almost hits the floor); his back feet seem to be normal",NA,NA,NA,NA,NA,NA,"Cefazolin/Ampicillin",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Turkey, Dry Puppy Food, Baby Food, Chicken Sticks",NA,NA,18,1
2014-10-22 08:15:00,1,0.5,0,0,1,0,"Katie",NA,NA,NA,"Dawson- BAR, eating. Seems to prefer food on a plate or the ground to a bowl. Had a soft stool overnight and another during the shift. ",NA,NA,NA,NA,NA,NA,"Cefazolin/Ampicillin",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"None",NA,NA,8,1
2014-10-22 19:07:00,1,0.5,0,0,1,0,"Katie",NA,NA,NA,"Dawson- BAR, orals, ate all wet food. Can be tested as soon as he has solid poop. ",NA,NA,NA,NA,NA,NA,"Cefazolin/Ampicillin",NA,"None",NA,"Nooo I'm too lazy!",NA,"None",NA,NA,19,1
2014-10-23 08:39:00,1,0.5,0,0,0,0,"Amanda",NA,NA,NA,NA,NA,NA,NA,"Dawson!!!",NA,NA,"Cefazolin/Ampicillin",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"None",NA,NA,8,1
2014-10-23 21:22:00,3,2,3,0,0,0,"Katie","Dr. Barz placed catheters in all three newbies. Something was up with the tape and it wasn't sticking at all and Frito's catheter came out when I attached a line, so I replaced it in the same leg and re-taped Peter's, which tried to do the same thing. Tesla's seems OK. ","Peter- New QAR, pink, warm. Lots of bloody diarrhea. Got hetastarch, IV bolus, cefazolin, ondansetron, on pump. 

Tesla- New, QAR/leth, lots of green liquid diarrhea, had bloody diarrhea earlier according to chart. Hetastarch, on pump, IV Tx. Drooly.

Frito- New, QAR, pale Pink, warm. Hetastarch bolus, cefazolin. On pump. No diarrhea or vomiting this shift, not interested in food. 

",NA,NA,NA,NA,NA,NA,3,NA,"Cefazolin/Ampicillin, Hetastarch",NA,"None",NA,"Nooo I'm too lazy!",NA,"Baby Food, Chicken Sticks","Hetastarch- we have 3 big dogs who are using it. They used about 1.5 bags tonight and we have 6 bags left. 

 Cefazolin- we have 6 unopened bottles and used almost a whole bottle tonight. ",NA,21,1
2014-10-24 09:38:00,3,1,2,1,0,0,"Stasha, Michaela",NA,"Frito:  QAR, heta, pump, SQ bolus.  BD on towels from overnight, not interested in food.  PCV/TP/BG 22%/4.3/193

Peter:  QAR, heta, pump, SQ bolus.  Lots of BD and vomit on towels, more occurred towards the end of the shift.  Moving around in his kennel; watch out he's a runner!","Tesla:  Q/BAR, heta, pump.  Some green D on towels, drooly, uninterested in food.",NA,NA,NA,NA,NA,0,NA,"Cefazolin/Ampicillin, Hetastarch",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Baby Food, Chicken Sticks","Cefazolin, Hetastarch",NA,9,2
2014-10-24 20:43:00,5,1.5,0,4,1,0,"Keri, Michaela","Sicily-placed by Dr Barz",NA,"Peter-on pump, got heta, threw up mucusy dark stuff, had BD in kennel
Tesla-on pump, got heta, had v and d in kennel, not eating
Frito-d/c pump because pcv dropped, eating some, drinking some, hates his cone
Sicily-new, on pump, eating and drinking","Spyro-new, got SQ's, eating lots of turkey and ckn stx",NA,NA,NA,NA,2,NA,"Cefazolin/Ampicillin, Hetastarch",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"None",NA,NA,20,2
2014-10-25 12:39:00,5,3,1,4,0,0,"Nicole, Amy","Tesla needs a new IV","Frito- lots of BD, gave hetastarch, very drooly- got ondestraton. not on pump but did give bolus of LR . PCv/TP 22/4 glucose 191 (after 6cc of dextrose in 20 cc of fluid) had been twitching head prior to glucse","Peter on pump, heta, no bd/d, left food in kennel poking at it. PCV 44/5 glucose 125
Telsa- IV leaking was not connected, probably did not recieve all of his hetastarch, amp or ondestraton. Only has 1 leg left. lots of brown diarrhea, force fed no appetite. 
Spryo- no v/d , not eating, Force fed, big baby for sqs
Sicily- yap, yap, yap,  on IV pump due to size, no v/d, eating some chicken sticks",NA,NA,NA,NA,NA,NA,NA,"LRS",NA,"IV Lines","Gave 1 bottle of baytril to the clinic because they were completely out.

Thanks Amy for coming in on short notice. ","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Gloves",NA,NA,12,2
2014-10-25 20:51:00,5,2,1,3,1,0,"Katie, Keri",NA,"Frito-lethargic, pale gums. BG 71, dextrose given per order, IV hetastarch, PCV ~22 earlier so still not on continuous fluids (just boluses). Please treat him first, he looks pretty bad. 
","Peter-QAR, pink and warm, not eating, had some brown diarrhea that had some blood in it. 

Tesla-QAR, pink, warm, some vomit and diarrhea

Spyro-QAR, eating some, pink, on SQ's, severe needle-phobia! Best to hold him with a towel over his head so he can't struggle too much and another towel in your lap because he pees out of fear/anger","Sicily-BAR, \"bark bark bark bark\", eating, on pump and SQ's. ",NA,NA,NA,NA,0,NA,"LRS, Cefazolin/Ampicillin, Hetastarch",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Chicken Sticks","hetastarch, got some from the clinic but running low considering how much our pups are getting right now

cefazolin- we have three full bottles now, we used an entire bottle this shift. ",NA,20,2
2014-10-26 09:33:00,4,2.5,1,2,1,1,"kumiko, Shelby","1) Peter : R cephalic (22G)","1) Peter : Dark greenish D. Keep leaking. Vomited brownish water. IV blown. New catheter placed. On pump","2) Tesla: Vomited brownish water. SQ/IV tx and Heta bolus.Brown red mucousy D after Tx. Not on pimp
3) Spyro: No V/D, not eating FF6ml BF. SQ tx . Please monitor. ","4)Sicily : BAR, bark, bark! FF6ml BF, On pump","Frito",NA,NA,NA,NA,NA,"Cefazolin/Ampicillin, Hetastarch",NA,"None",NA,"Nooo I'm too lazy!",NA,"Chicken Sticks",NA,NA,9,2
2014-10-26 19:49:00,4,1.5,2,1,0,0,"Hunter, Breanne",NA,"Tesla: IV stopped working, Dr. K said to switch to SQ's, accidentally gave Baytril tonight instead of tomorrow AM.  

Peter: very leaky butt, green, had little bit of dark brown blood during shift (he appears to have some sores on his little baby balls, and end parts :( )  also, he is trying to lick off his D; reddish V, he's really feeling down :(","Spyro: yelps at the top of his lungs ten second after the needle goes in . . .hmmm, very clever this one.  Likes lap time, but not food yet.  Appeared to have thrown up the baby food that was FF this am, tried different flavor for FF on chart tonight and waited 15 min until after gave Cerenia.

Sicily: just putting intermediate b/c of size, noted that he was eating throughout the day, licked up some food during shift, switched to 5% dext per Dr. K.",NA,NA,NA,NA,NA,NA,NA,"Reglan, Hetastarch",NA,"None","Washer was pulled away from the wall, not sure why, but it wasn't leaking so we put it to work

Also, there is a bag of hetastarch on the wall that has Reglan added to it.  Not sure why - if there is a reason please share","Sicily wouldn't be quiet about it","How are Peter, Tesla, Spyro, and Sicily so cute?","Gloves",NA,"We are Kitten-less at the moment.",19,2
2014-10-27 08:00:00,4,1,0,3,1,0,"Stasha, Keri",NA,NA,"Peter-QAR, on pump, hetastarch, lots of green diarrhea

Spyro-BAR, warm and pink, on SQ's (but not happy about it!), no v/d, ate very little. 

Tesla-QAR, warm, pink, IV catheter will flush if you hold his leg perfectly so we left it in in case of emergency but otherwise switched to SQ's. Yellow vomit, small BD. 

","Sicily-BAR, singing songs for us, ate a lot of food. very small brown, loose BM. ",NA,NA,NA,NA,NA,NA,"Reglan, Cefazolin/Ampicillin, Hetastarch, KCL",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Baby Food, Critical care or Recovery food, Chicken Sticks",NA,NA,8,2
2014-10-27 20:25:00,5,1.5,0,4,1,0,"Katie, Hunter",NA,NA,"Peter- URI, moved to F run. Got no v/d this shift, qar, pink, warm. I put more desitin on his scrotum, which is looking less irritated but should probably continue to get treated. Got hetastarch and cefazolin. the pump kept occluding because of how he was sitting, so his elbow is all wrapped with bubble wrap and vet wrap. 

Tesla- Ate a bunch of dry food from Dr. K's hands. Pulled catheter. Got SQs. 

Spyro- not eating, on SQs, has baytril abscess between his shoulders so give SQ's far back. Also, we gave it so far back that now the song \"bubble butt\" keeps running through my head. I know he has more towels than he really needs, but I used one to keep him from peeing on me during SQ's and one to cover his head, so we put them in his cage on top of the ones that were already there. Force fed 20 cc baby food and he cried and squirmed more for that than for his meds. 

Neo- New, SQs, vomited near the end of the shift. 

","Sicily- BAR, eating, bark bark bark! Pulled catheter. She can be tested whenever she has a solid stool. She has two lumps on her belly that are probably hernias. They weren't noted on her chart before but Hunter said Dr. K noticed them. ",NA,NA,NA,NA,1,NA,"Cefazolin/Ampicillin, Hetastarch, Omeprazole (Prilosec) 20 mg",NA,"None",NA,"Nooo I'm too lazy!",NA,"Chicken Sticks","Ampicillin!!!! We ran out and had to get a bottle from the clinic. 
Hetastarch",NA,20,2
2014-10-28 09:04:00,4,1,0,2,2,0,"Shanti, Nicole, Michaela",NA,NA,"Peter-on pump, got heta, ate some hot dog and wet food, no v/d
Neo-had BD during shift, got SQ's, needs IV but he was super wiggly so someone from the clinic will come do it later
","Spiro-ate 3 pieces of ham, and was FF bf, on SQ's, no v/d
Tesla-got SQ's, ate dry food, no v/d",NA,NA,NA,"Sicily",NA,NA,"Cefazolin/Ampicillin",NA,"3cc Syringes, IV Lines","There is lots of wet laundry to be dried.","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Chicken Sticks",NA,NA,9,3
2014-10-28 19:18:00,4,1,1,1,2,0,"Emily M, Hunter","Neo: right front","Neo: bloody diarrhea, got a catheter and LRS/heta boluses. Looks like he feels pretty crummy.","Peter: bordering on good, eating some hot dogs (only if you hand-feed him), pulled catheter and started orals. Just wants cuddles and thinks he is a lap dog. ","Tesla: eating, orals, no V/D. Has a URI now.

Spyro: Eats turkey, on orals only (and is still a HUGE baby about it!). No V/D. Had to move to kennel 7 because of Tesla's URI.",NA,NA,NA,NA,0,NA,"Doxycycline tabs, Doxycycline liquid, Metronidazole liquid",NA,"3cc Syringes, IV Lines","We got a bunch of hetastarch, reglan, and a package of ampicillin in today!

Sorry about the banana-flavored baby food, guys. I thought it was a meaty kind until I got it here and realized that it wasn't.

There are more packages of turkey in the freezer.

Still a bunch of laundry to dry by the dryer. The drum in the washer was really off-kilter earlier, so I hope the backup washer will be easy to set up when this one goes out.","Yes, we are all perfect little APA volunteers!","Why is the washer pulled away from the wall? ","Dry Puppy Food, Critical care or Recovery food","Doxycycline (all kinds), liquid metro",NA,19,2
2014-10-29 08:25:00,4,1,1,0,3,0,"Shanti, Breanne",NA,"Neo: he is hanging in there, on heta, gave Vectra because found some fleas on him",NA,"Spyro, Peter, Tesla: all eating and BAR!",NA,NA,NA,NA,NA,NA,"None",NA,"None","There are still many loads to dry, so we didn't start new wash (and because still unsure of what is happening with the washer)","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Chicken Sticks, any meats besides canned food",NA,NA,8,2
2014-10-29 19:00:00,5,1,1,2,2,2,"Katie, Melissa",NA,"Neo-little bloody diarrhea, Hetastarch,","Spanky - new this afternoon; does not like SQ. but very BAR but not eating
Neo-URI; ate, not feeling too good","Peter-Metro; Doxy, eating
Spyro-does not like to be picked up. Metro, eating","Macchiato, Toby","Macchiato - New intake from AAC at 6:30PM.  Came in borderline lateral, quickly deteriorated to lateral/comatose.  Crashed, leaking frank blood from rectum, vomiting/leaking thick, serous liquid from mouth and nose.  Dr. K and Jess Marsh did his intake and were unable to resuscitate him. RIP buddy.

Toby - New intake, owner surrender. Tiny and very young.  Pale and lateral.  Received blood transfusion.  Glucose dropped too low for glucometer to read.  Put back on fluids CRI with dextrose and received dextrose bolus.  Glucose came back up to normal and was resting comfortably.  7PM was agonal breathing, extremely pale. Euthanised with 1.3mL Euthasol IV.  RIP little angel.  ",NA,NA,2,NA,"Kim wipes",NA,"IV Lines","Hand soap is needed for changing area.","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Baby Food, Chicken Sticks, Hand Soap, hot dogs",NA,NA,19,2
2014-10-30 08:44:00,5,1.5,0,1,4,0,"Amanda, Shanti",NA,NA,"Neo: got heta and SQs, P and W, QAR, not wanting to eat","Spyro: BAR! Had solid and was tested but still faint positive :(
Tesla: BAR, eating well! 
Peter: BAR, eating well!
Spanky: BAR, squiggly wiggly especially when given SQs, he had to have both of us work on him, not real interested in food, was covered in fleas so we gave capstar and vectra, had runny stool",NA,NA,NA,NA,NA,NA,"One more dry bottle of Polyflex left",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Dry Puppy Food",NA,NA,8,2
2014-10-30 19:49:00,5,1,0,2,3,0,"Katie, Hunter",NA,NA,"Neo- QAR, pink, warm. Got SQ fluids, hetastarch and IV meds. Small amount of brown diarrhea on towels, no bloody diarrhea or vomit today. Not eating. 

Spanky- SQ's, not eating, no v/d. Semi-solid stool, watery vomit. 

","Tesla- Tested negative! Can be bathed out tomorrow AM

Spyro- BAR, screamed when we gave oral metro like we cut his leg off. ate well, solid stool. 

Peter- BAR, got doxy and metro, semi-solid stool. 
",NA,NA,NA,NA,NA,NA,"Bordatella Vaccines",NA,"1cc Syringes, IV Lines","The dryer is becoming more and more unreliable. Today it stayed on for about 30 seconds before refusing to to turn back on for an hour.  I am going to try to buy a 3-prong dryer cord that matches our plug over the weekend and switch out the cord in our backup dryer so it can be ready to go when our current dryer finally dries (or fails to dry) its last load. 

In the meantime, please try to wash and dry as much laundry as possible, there's a lot in the bin. ","Nooo I'm too lazy!",NA,"Chicken Sticks","Soap for the changing area, we only have a tiny bit left. ",NA,19,2
2014-10-31 08:23:00,5,1.5,0,2,3,0,"Stasha, Keri",NA,NA,"Neo-BAR, SQ's and hetastarch, eating well, has some SQ fluids from last night that weren't absorbed, Dr B aware and today just received enough to get Baytril.

Spanky-QAR, pink and warm, not eating, just sniffing at foods. Some yellow vomit noted. SQ treatments ","Peter-eating lots, BAR, oral meds, semi-solid BM with no vomit

Spyro-BAR, eating lots, retest tomorrow morning. Tried to make a break for it-hope he's negative tomorrow!

Tesla-bathed out!",NA,NA,NA,"Tesla!!!",NA,NA,"Bordatella Vaccines",NA,"1cc Syringes, IV Lines","Dryer wasn't at it's best again today...nothing new. lots of wet laundry back there. ","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Dry Puppy Food, Baby Food, Chicken Sticks",NA,NA,8,2
2014-10-31 18:54:00,4,1,0,2,2,0,"Katie, Ayari","Spanky- 22 g, right front leg, capped.",NA,"Spanky- QAR, pink, warm. Had liquid diarrhea, mostly brown but had some blood in it. Lots of bile vomited in cage. Placed catheter, started on hetastarch and IV fluid bolus. Not on pump right now. Got ampicillin and reglan IV.

Neo- BAR, still has catheter and got  hetastarch but also ate well. He liked wet food but wouldn't touch turkey. Small amount of brown diarrhea. ","Peter-  BAR, solid stool. Can be tested tomorrow if he's had a second solid stool. Ate well

Spyro- BAR, whiny. Ate well re-test tomorrow morning. ",NA,NA,NA,NA,NA,NA,"None",NA,"None","I bought a new dryer cord and changed the one on the new dryer so it now has the same plug arrangement as the outlet. Our old dryer seems to be working fine today, though, it dried two loads of laundry with no problem, so let's keep using it until it won't work at all. But if it refuses to work again, switch to the new dryer. I ran it for 30 seconds and it seems to work fine. If anybody notices anything questionable about it, let me know. ","Yes, we are all perfect little APA volunteers!",NA,"Baby Food, Chicken Sticks",NA,NA,18,2
